time, clk_1M024, rst_n_1M024, clk_16M384, rst_16M384, DAC_I, DAC_Q, DAC_bits, DAC_vld, pn_5, pn_4
               16783, 1, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               16784, 0, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               16785, 0, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               16786, 0, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               16787, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               16788, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               16789, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               16790, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               16791, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               16792, 0, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               16793, 0, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               16794, 0, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               16795, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               16796, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               16797, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               16798, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               16799, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               16800, 1, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               16801, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16802, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16803, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               16804, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               16805, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               16806, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               16807, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               16808, 1, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               16809, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16810, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16811, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               16812, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               16813, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               16814, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               16815, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               16816, 0, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               16817, 0, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16818, 0, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16819, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               16820, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               16821, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               16822, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               16823, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               16824, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               16825, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               16826, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               16827, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               16828, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               16829, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               16830, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               16831, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               16832, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               16833, 1, 1, 0, 0,    -2,  2046, 3, 1, 1, 0
               16834, 1, 1, 1, 0,    -2,  2046, 3, 1, 1, 0
               16835, 1, 1, 0, 0, -2046,    -2, 3, 1, 1, 0
               16836, 1, 1, 1, 0, -2046,    -2, 3, 1, 1, 0
               16837, 1, 1, 0, 0,     2, -2046, 3, 1, 1, 0
               16838, 1, 1, 1, 0,     2, -2046, 3, 1, 1, 0
               16839, 1, 1, 0, 0,  2046,     2, 3, 1, 1, 0
               16840, 1, 1, 1, 0,  2046,     2, 3, 1, 1, 0
               16841, 1, 1, 0, 0,    -2,  2046, 3, 1, 1, 0
               16842, 1, 1, 1, 0,    -2,  2046, 3, 1, 1, 0
               16843, 1, 1, 0, 0, -2046,    -2, 3, 1, 1, 0
               16844, 1, 1, 1, 0, -2046,    -2, 3, 1, 1, 0
               16845, 1, 1, 0, 0,     2, -2046, 3, 1, 1, 0
               16846, 1, 1, 1, 0,     2, -2046, 3, 1, 1, 0
               16847, 1, 1, 0, 0,  2046,     2, 3, 1, 1, 0
               16848, 0, 1, 1, 0,  2046,     2, 3, 1, 1, 0
               16849, 0, 1, 0, 0,    -2,  2046, 3, 1, 1, 0
               16850, 0, 1, 1, 0,    -2,  2046, 3, 1, 1, 0
               16851, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 0
               16852, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 0
               16853, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 0
               16854, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 0
               16855, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 0
               16856, 0, 1, 1, 0, -2046,    -2, 0, 1, 1, 0
               16857, 0, 1, 0, 0,     2, -2046, 0, 1, 1, 0
               16858, 0, 1, 1, 0,     2, -2046, 0, 1, 1, 0
               16859, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 0
               16860, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 0
               16861, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 0
               16862, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 0
               16863, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 0
               16864, 1, 1, 1, 0, -2046,    -2, 0, 1, 1, 0
               16865, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16866, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16867, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               16868, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               16869, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               16870, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               16871, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               16872, 1, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               16873, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16874, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16875, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               16876, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               16877, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               16878, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               16879, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               16880, 0, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               16881, 0, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16882, 0, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16883, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               16884, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               16885, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               16886, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               16887, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               16888, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               16889, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               16890, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               16891, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               16892, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               16893, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               16894, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               16895, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               16896, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               16897, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               16898, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               16899, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 1
               16900, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 1
               16901, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 1
               16902, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 1
               16903, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 1
               16904, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 1
               16905, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               16906, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               16907, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 1
               16908, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 1
               16909, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 1
               16910, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 1
               16911, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 1
               16912, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 1
               16913, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               16914, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               16915, 0, 1, 0, 0,  2046,     2, 0, 1, 0, 1
               16916, 0, 1, 1, 0,  2046,     2, 0, 1, 0, 1
               16917, 0, 1, 0, 0,    -2,  2046, 0, 1, 0, 1
               16918, 0, 1, 1, 0,    -2,  2046, 0, 1, 0, 1
               16919, 0, 1, 0, 0, -2046,    -2, 0, 1, 0, 1
               16920, 0, 1, 1, 0, -2046,    -2, 0, 1, 0, 1
               16921, 0, 1, 0, 0,     2, -2046, 0, 1, 0, 1
               16922, 0, 1, 1, 0,     2, -2046, 0, 1, 0, 1
               16923, 0, 1, 0, 0,  2046,     2, 0, 1, 0, 1
               16924, 0, 1, 1, 0,  2046,     2, 0, 1, 0, 1
               16925, 0, 1, 0, 0,    -2,  2046, 0, 1, 0, 1
               16926, 0, 1, 1, 0,    -2,  2046, 0, 1, 0, 1
               16927, 0, 1, 0, 0, -2046,    -2, 0, 1, 0, 1
               16928, 1, 1, 1, 0, -2046,    -2, 0, 1, 0, 1
               16929, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16930, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16931, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               16932, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               16933, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               16934, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               16935, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               16936, 1, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               16937, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16938, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16939, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               16940, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               16941, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               16942, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               16943, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               16944, 0, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               16945, 0, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16946, 0, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16947, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               16948, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               16949, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               16950, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               16951, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               16952, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               16953, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               16954, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               16955, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               16956, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               16957, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               16958, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               16959, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               16960, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               16961, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               16962, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               16963, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               16964, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               16965, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               16966, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               16967, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               16968, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               16969, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               16970, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               16971, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               16972, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               16973, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               16974, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               16975, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               16976, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               16977, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               16978, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               16979, 0, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               16980, 0, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               16981, 0, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               16982, 0, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               16983, 0, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               16984, 0, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               16985, 0, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               16986, 0, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               16987, 0, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               16988, 0, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               16989, 0, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               16990, 0, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               16991, 0, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               16992, 1, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               16993, 1, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               16994, 1, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               16995, 1, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               16996, 1, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               16997, 1, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               16998, 1, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               16999, 1, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               17000, 1, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               17001, 1, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               17002, 1, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               17003, 1, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               17004, 1, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               17005, 1, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               17006, 1, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               17007, 1, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               17008, 0, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               17009, 0, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               17010, 0, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               17011, 0, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               17012, 0, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               17013, 0, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               17014, 0, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               17015, 0, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               17016, 0, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               17017, 0, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               17018, 0, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               17019, 0, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               17020, 0, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               17021, 0, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               17022, 0, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               17023, 0, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               17024, 1, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               17025, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               17026, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               17027, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 1
               17028, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 1
               17029, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 1
               17030, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 1
               17031, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 1
               17032, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 1
               17033, 1, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               17034, 1, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               17035, 1, 1, 0, 0, -2046,    -2, 3, 1, 0, 1
               17036, 1, 1, 1, 0, -2046,    -2, 3, 1, 0, 1
               17037, 1, 1, 0, 0,     2, -2046, 3, 1, 0, 1
               17038, 1, 1, 1, 0,     2, -2046, 3, 1, 0, 1
               17039, 1, 1, 0, 0,  2046,     2, 3, 1, 0, 1
               17040, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 1
               17041, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 1
               17042, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 1
               17043, 0, 1, 0, 0,  2046,     2, 0, 1, 0, 1
               17044, 0, 1, 1, 0,  2046,     2, 0, 1, 0, 1
               17045, 0, 1, 0, 0,    -2,  2046, 0, 1, 0, 1
               17046, 0, 1, 1, 0,    -2,  2046, 0, 1, 0, 1
               17047, 0, 1, 0, 0, -2046,    -2, 0, 1, 0, 1
               17048, 0, 1, 1, 0, -2046,    -2, 0, 1, 0, 1
               17049, 0, 1, 0, 0,     2, -2046, 0, 1, 0, 1
               17050, 0, 1, 1, 0,     2, -2046, 0, 1, 0, 1
               17051, 0, 1, 0, 0,  2046,     2, 0, 1, 0, 1
               17052, 0, 1, 1, 0,  2046,     2, 0, 1, 0, 1
               17053, 0, 1, 0, 0,    -2,  2046, 0, 1, 0, 1
               17054, 0, 1, 1, 0,    -2,  2046, 0, 1, 0, 1
               17055, 0, 1, 0, 0, -2046,    -2, 0, 1, 0, 1
               17056, 1, 1, 1, 0, -2046,    -2, 0, 1, 0, 1
               17057, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               17058, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               17059, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               17060, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               17061, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               17062, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               17063, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               17064, 1, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               17065, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               17066, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               17067, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               17068, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               17069, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               17070, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               17071, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               17072, 0, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               17073, 0, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               17074, 0, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               17075, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               17076, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               17077, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               17078, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               17079, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               17080, 0, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               17081, 0, 1, 0, 0,    -2,  2046, 3, 1, 0, 0
               17082, 0, 1, 1, 0,    -2,  2046, 3, 1, 0, 0
               17083, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               17084, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
               17085, 0, 1, 0, 0,     2, -2046, 3, 1, 0, 0
               17086, 0, 1, 1, 0,     2, -2046, 3, 1, 0, 0
               17087, 0, 1, 0, 0,  2046,     2, 3, 1, 0, 0
               17088, 1, 1, 1, 0,  2046,     2, 3, 1, 0, 0
               17089, 1, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               17090, 1, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               17091, 1, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               17092, 1, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               17093, 1, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               17094, 1, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               17095, 1, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               17096, 1, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               17097, 1, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               17098, 1, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               17099, 1, 1, 0, 0, -2046,    -2, 3, 1, 1, 1
               17100, 1, 1, 1, 0, -2046,    -2, 3, 1, 1, 1
               17101, 1, 1, 0, 0,     2, -2046, 3, 1, 1, 1
               17102, 1, 1, 1, 0,     2, -2046, 3, 1, 1, 1
               17103, 1, 1, 0, 0,  2046,     2, 3, 1, 1, 1
               17104, 0, 1, 1, 0,  2046,     2, 3, 1, 1, 1
               17105, 0, 1, 0, 0,    -2,  2046, 3, 1, 1, 1
               17106, 0, 1, 1, 0,    -2,  2046, 3, 1, 1, 1
               17107, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               17108, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               17109, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               17110, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               17111, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               17112, 0, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               17113, 0, 1, 0, 0,     2, -2046, 0, 1, 1, 1
               17114, 0, 1, 1, 0,     2, -2046, 0, 1, 1, 1
               17115, 0, 1, 0, 0,  2046,     2, 0, 1, 1, 1
               17116, 0, 1, 1, 0,  2046,     2, 0, 1, 1, 1
               17117, 0, 1, 0, 0,    -2,  2046, 0, 1, 1, 1
               17118, 0, 1, 1, 0,    -2,  2046, 0, 1, 1, 1
               17119, 0, 1, 0, 0, -2046,    -2, 0, 1, 1, 1
               17120, 1, 1, 1, 0, -2046,    -2, 0, 1, 1, 1
               17121, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               17122, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               17123, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               17124, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               17125, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               17126, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               17127, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               17128, 1, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               17129, 1, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               17130, 1, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               17131, 1, 1, 0, 0,  2046,     2, 0, 1, 0, 0
               17132, 1, 1, 1, 0,  2046,     2, 0, 1, 0, 0
               17133, 1, 1, 0, 0,    -2,  2046, 0, 1, 0, 0
               17134, 1, 1, 1, 0,    -2,  2046, 0, 1, 0, 0
               17135, 1, 1, 0, 0, -2046,    -2, 0, 1, 0, 0
               17136, 0, 1, 1, 0, -2046,    -2, 0, 1, 0, 0
               17137, 0, 1, 0, 0,     2, -2046, 0, 1, 0, 0
               17138, 0, 1, 1, 0,     2, -2046, 0, 1, 0, 0
               17139, 0, 1, 0, 0, -2046,    -2, 3, 1, 0, 0
               17140, 0, 1, 1, 0, -2046,    -2, 3, 1, 0, 0
